"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","TrueTime","T","day","year","daytime","nighttime","week","hour"
"5335","5/12/2009","07:01:00",3.50228194339628,0.108,245.01,6.6,0,0,19,2009-12-05 07:01:00,2019-11-22 07:01:00,"Sat","2009",TRUE,FALSE,49,"07"
"5336","5/12/2009","07:02:00",3.32016159511007,0.108,244.79,6.6,0,0,19,2009-12-05 07:02:00,2019-11-22 07:02:00,"Sat","2009",TRUE,FALSE,49,"07"
"5337","5/12/2009","07:03:00",1.08975,0.108,244.52,6.8,0,0,19,2009-12-05 07:03:00,2019-11-22 07:03:00,"Sat","2009",TRUE,FALSE,49,"07"
"5338","5/12/2009","07:04:00",3.49391123999662,0.104,243.83,7.4,0,0,19,2009-12-05 07:04:00,2019-11-22 07:04:00,"Sat","2009",TRUE,FALSE,49,"07"
"5339","5/12/2009","07:05:00",1.16375,0.084,243.34,7.4,0,0,19,2009-12-05 07:05:00,2019-11-22 07:05:00,"Sat","2009",TRUE,FALSE,49,"07"
"5340","5/12/2009","07:06:00",1.29128754845292,0,242.41,7.8,0,0,22,2009-12-05 07:06:00,2019-11-22 07:06:00,"Sat","2009",TRUE,FALSE,49,"07"
"5341","5/12/2009","07:07:00",2.266,0.152,242.34,9.4,0,0,28,2009-12-05 07:07:00,2019-11-22 07:07:00,"Sat","2009",TRUE,FALSE,49,"07"
"5342","5/12/2009","07:08:00",2.378,0.154,242.45,9.8,0,0,29,2009-12-05 07:08:00,2019-11-22 07:08:00,"Sat","2009",TRUE,FALSE,49,"07"
"5343","5/12/2009","07:09:00",4.67169380093237,0.14,241.9,11.8,0,0,29,2009-12-05 07:09:00,2019-11-22 07:09:00,"Sat","2009",TRUE,FALSE,49,"07"
"5344","5/12/2009","07:10:00",5.67710417755655,0.136,241.37,11.8,0,0,29,2009-12-05 07:10:00,2019-11-22 07:10:00,"Sat","2009",TRUE,FALSE,49,"07"
