"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","TrueTime","T","day","year","daytime","nighttime","week","hour"
"39","16/12/2006","18:02:00",2.772,0.118,238.28,11.6,0,0,17,2006-12-16 18:02:00,2019-11-22 18:02:00,"Sat","2006",FALSE,TRUE,50,"18"
"40","16/12/2006","18:03:00",3.74,0.108,236.93,16.4,0,16,18,2006-12-16 18:03:00,2019-11-22 18:03:00,"Sat","2006",FALSE,TRUE,50,"18"
"41","16/12/2006","18:04:00",4.928,0.202,235.01,21,0,37,16,2006-12-16 18:04:00,2019-11-22 18:04:00,"Sat","2006",FALSE,TRUE,50,"18"
"42","16/12/2006","18:05:00",5.13385,0.192,232.93,26.2,0,37,17,2006-12-16 18:05:00,2019-11-22 18:05:00,"Sat","2006",FALSE,TRUE,50,"18"
"43","16/12/2006","18:06:00",6.752,0.186,232.12,29,0,36,17,2006-12-16 18:06:00,2019-11-22 18:06:00,"Sat","2006",FALSE,TRUE,50,"18"
"44","16/12/2006","18:07:00",5.19545,0.144,231.85,27.8,0,37,16,2006-12-16 18:07:00,2019-11-22 18:07:00,"Sat","2006",FALSE,TRUE,50,"18"
"45","16/12/2006","18:08:00",6.308,0.116,232.25,27,0,36,17,2006-12-16 18:08:00,2019-11-22 18:08:00,"Sat","2006",FALSE,TRUE,50,"18"
"46","16/12/2006","18:09:00",4.464,0.136,234.66,19,0,37,16,2006-12-16 18:09:00,2019-11-22 18:09:00,"Sat","2006",FALSE,TRUE,50,"18"
"47","16/12/2006","18:10:00",4.52745,0.148,236.2,15,0,22,18,2006-12-16 18:10:00,2019-11-22 18:10:00,"Sat","2006",FALSE,TRUE,50,"18"
"48","16/12/2006","18:11:00",3.09,0.152,237.07,13.8,0,12,17,2006-12-16 18:11:00,2019-11-22 18:11:00,"Sat","2006",FALSE,TRUE,50,"18"
"49","16/12/2006","18:12:00",4.51375,0.144,235.78,16.4,0,27,17,2006-12-16 18:12:00,2019-11-22 18:12:00,"Sat","2006",FALSE,TRUE,50,"18"
"50","16/12/2006","18:13:00",2.308,0.16,237.43,9.6,0,1,17,2006-12-16 18:13:00,2019-11-22 18:13:00,"Sat","2006",FALSE,TRUE,50,"18"
"51","16/12/2006","18:14:00",4.4284,0.158,237.26,10,0,1,17,2006-12-16 18:14:00,2019-11-22 18:14:00,"Sat","2006",FALSE,TRUE,50,"18"
"52","16/12/2006","18:15:00",4.598,0.1,234.25,21.4,0,20,17,2006-12-16 18:15:00,2019-11-22 18:15:00,"Sat","2006",FALSE,TRUE,50,"18"
"53","16/12/2006","18:16:00",4.524,0.076,234.2,19.6,0,9,17,2006-12-16 18:16:00,2019-11-22 18:16:00,"Sat","2006",FALSE,TRUE,50,"18"
"54","16/12/2006","18:17:00",5.1139,0.082,234.31,17.8,0,1,17,2006-12-16 18:17:00,2019-11-22 18:17:00,"Sat","2006",FALSE,TRUE,50,"18"
"55","16/12/2006","18:18:00",4.472,0,233.29,19.2,0,1,16,2006-12-16 18:18:00,2019-11-22 18:18:00,"Sat","2006",FALSE,TRUE,50,"18"
"56","16/12/2006","18:19:00",2.852,0,235.61,12,0,1,17,2006-12-16 18:19:00,2019-11-22 18:19:00,"Sat","2006",FALSE,TRUE,50,"18"
"57","16/12/2006","18:20:00",4.3525,0,235.25,12.4,0,1,17,2006-12-16 18:20:00,2019-11-22 18:20:00,"Sat","2006",FALSE,TRUE,50,"18"
"58","16/12/2006","18:21:00",4.34025,0,236.04,12.4,0,2,17,2006-12-16 18:21:00,2019-11-22 18:21:00,"Sat","2006",FALSE,TRUE,50,"18"
"59","16/12/2006","18:22:00",2.934,0,235.51,12.4,0,1,17,2006-12-16 18:22:00,2019-11-22 18:22:00,"Sat","2006",FALSE,TRUE,50,"18"
"60","16/12/2006","18:23:00",2.926,0,235.68,12.4,0,1,17,2006-12-16 18:23:00,2019-11-22 18:23:00,"Sat","2006",FALSE,TRUE,50,"18"
"61","16/12/2006","18:24:00",4.25085,0,235.2,15.2,0,1,17,2006-12-16 18:24:00,2019-11-22 18:24:00,"Sat","2006",FALSE,TRUE,50,"18"
"62","16/12/2006","18:25:00",4.92995,0,233.74,20.8,0,1,17,2006-12-16 18:25:00,2019-11-22 18:25:00,"Sat","2006",FALSE,TRUE,50,"18"
"63","16/12/2006","18:26:00",4.876,0,233.84,20.8,0,1,17,2006-12-16 18:26:00,2019-11-22 18:26:00,"Sat","2006",FALSE,TRUE,50,"18"
"64","16/12/2006","18:27:00",4.8683,0,233.79,20.8,0,1,17,2006-12-16 18:27:00,2019-11-22 18:27:00,"Sat","2006",FALSE,TRUE,50,"18"
"65","16/12/2006","18:28:00",4.08585,0,235.5,13.8,0,1,17,2006-12-16 18:28:00,2019-11-22 18:28:00,"Sat","2006",FALSE,TRUE,50,"18"
"66","16/12/2006","18:29:00",4.07765,0,235.84,12.4,0,1,17,2006-12-16 18:29:00,2019-11-22 18:29:00,"Sat","2006",FALSE,TRUE,50,"18"
"67","16/12/2006","18:30:00",2.93,0,236.15,12.4,0,1,17,2006-12-16 18:30:00,2019-11-22 18:30:00,"Sat","2006",FALSE,TRUE,50,"18"
"68","16/12/2006","18:31:00",4.0621,0.05,235.81,12.4,0,1,17,2006-12-16 18:31:00,2019-11-22 18:31:00,"Sat","2006",FALSE,TRUE,50,"18"
"69","16/12/2006","18:32:00",2.608,0.052,235.41,11,0,1,17,2006-12-16 18:32:00,2019-11-22 18:32:00,"Sat","2006",FALSE,TRUE,50,"18"
"70","16/12/2006","18:33:00",4.03425,0.162,234.82,11.6,0,0,17,2006-12-16 18:33:00,2019-11-22 18:33:00,"Sat","2006",FALSE,TRUE,50,"18"
"71","16/12/2006","18:34:00",4.0547,0.086,233.76,15.6,0,1,16,2006-12-16 18:34:00,2019-11-22 18:34:00,"Sat","2006",FALSE,TRUE,50,"18"
"72","16/12/2006","18:35:00",4.86255,0,232.48,26.4,0,27,17,2006-12-16 18:35:00,2019-11-22 18:35:00,"Sat","2006",FALSE,TRUE,50,"18"
"73","16/12/2006","18:36:00",4.8674,0,233.54,19.4,0,1,17,2006-12-16 18:36:00,2019-11-22 18:36:00,"Sat","2006",FALSE,TRUE,50,"18"
