"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","TrueTime","T","day","year","daytime","nighttime","week","hour"
"554438","5/1/2008","18:01:00",3.552,0.098,230.79,15.6,0,1,0,2008-01-05 18:01:00,2019-11-22 18:01:00,"Sat","2008",FALSE,TRUE,1,"18"
"554439","5/1/2008","18:02:00",2.58175,0.084,231.75,13.8,0,1,0,2008-01-05 18:02:00,2019-11-22 18:02:00,"Sat","2008",FALSE,TRUE,1,"18"
"554440","5/1/2008","18:03:00",2.6376,0.082,231.54,15.2,0,1,0,2008-01-05 18:03:00,2019-11-22 18:03:00,"Sat","2008",FALSE,TRUE,1,"18"
"554441","5/1/2008","18:04:00",3.346,0.09,230.66,14.6,0,2,0,2008-01-05 18:04:00,2019-11-22 18:04:00,"Sat","2008",FALSE,TRUE,1,"18"
"554442","5/1/2008","18:05:00",2.7358,0,228.75,14.6,0,1,0,2008-01-05 18:05:00,2019-11-22 18:05:00,"Sat","2008",FALSE,TRUE,1,"18"
"554443","5/1/2008","18:06:00",2.76795,0,230.94,12.6,0,0,0,2008-01-05 18:06:00,2019-11-22 18:06:00,"Sat","2008",FALSE,TRUE,1,"18"
"554444","5/1/2008","18:07:00",2.922,0,232.57,12.6,0,0,0,2008-01-05 18:07:00,2019-11-22 18:07:00,"Sat","2008",FALSE,TRUE,1,"18"
"554445","5/1/2008","18:08:00",2.74985,0.046,232.3,12.6,0,0,0,2008-01-05 18:08:00,2019-11-22 18:08:00,"Sat","2008",FALSE,TRUE,1,"18"
"554446","5/1/2008","18:09:00",3.068,0.048,233.12,13.2,0,0,0,2008-01-05 18:09:00,2019-11-22 18:09:00,"Sat","2008",FALSE,TRUE,1,"18"
"554447","5/1/2008","18:10:00",3.6002,0,232.16,17.2,0,0,18,2008-01-05 18:10:00,2019-11-22 18:10:00,"Sat","2008",FALSE,TRUE,1,"18"
"554448","5/1/2008","18:11:00",3.6628,0.074,231.66,17.4,0,0,17,2008-01-05 18:11:00,2019-11-22 18:11:00,"Sat","2008",FALSE,TRUE,1,"18"
"554449","5/1/2008","18:12:00",2.9748,0.076,230.88,17.2,0,0,17,2008-01-05 18:12:00,2019-11-22 18:12:00,"Sat","2008",FALSE,TRUE,1,"18"
"554450","5/1/2008","18:13:00",3.876,0.078,230.61,16.8,0,0,16,2008-01-05 18:13:00,2019-11-22 18:13:00,"Sat","2008",FALSE,TRUE,1,"18"
"554451","5/1/2008","18:14:00",3.11005,0.074,229.63,16.6,0,0,17,2008-01-05 18:14:00,2019-11-22 18:14:00,"Sat","2008",FALSE,TRUE,1,"18"
"554452","5/1/2008","18:15:00",3.856,0.076,230.49,16.6,0,0,16,2008-01-05 18:15:00,2019-11-22 18:15:00,"Sat","2008",FALSE,TRUE,1,"18"
"554453","5/1/2008","18:16:00",4.15,0.084,231.58,18,0,0,17,2008-01-05 18:16:00,2019-11-22 18:16:00,"Sat","2008",FALSE,TRUE,1,"18"
"554454","5/1/2008","18:17:00",5.086,0.076,229.78,22,0,0,16,2008-01-05 18:17:00,2019-11-22 18:17:00,"Sat","2008",FALSE,TRUE,1,"18"
"554455","5/1/2008","18:18:00",4.1776,0.074,230.77,17.8,0,0,16,2008-01-05 18:18:00,2019-11-22 18:18:00,"Sat","2008",FALSE,TRUE,1,"18"
"554456","5/1/2008","18:19:00",3.862,0.078,231.19,16.6,0,0,17,2008-01-05 18:19:00,2019-11-22 18:19:00,"Sat","2008",FALSE,TRUE,1,"18"
"554457","5/1/2008","18:20:00",3.542,0.066,231.13,16.6,0,0,16,2008-01-05 18:20:00,2019-11-22 18:20:00,"Sat","2008",FALSE,TRUE,1,"18"
"554458","5/1/2008","18:21:00",3.5993,0.066,231.37,17,0,0,17,2008-01-05 18:21:00,2019-11-22 18:21:00,"Sat","2008",FALSE,TRUE,1,"18"
"554459","5/1/2008","18:22:00",3.6453,0.07,231.04,15.2,0,0,16,2008-01-05 18:22:00,2019-11-22 18:22:00,"Sat","2008",FALSE,TRUE,1,"18"
"554460","5/1/2008","18:23:00",3.69315,0.092,229.93,16,0,0,16,2008-01-05 18:23:00,2019-11-22 18:23:00,"Sat","2008",FALSE,TRUE,1,"18"
"554461","5/1/2008","18:24:00",3.7193,0.076,229.82,15.8,0,0,17,2008-01-05 18:24:00,2019-11-22 18:24:00,"Sat","2008",FALSE,TRUE,1,"18"
"554462","5/1/2008","18:25:00",3.308,0.08,231.29,14.2,0,0,16,2008-01-05 18:25:00,2019-11-22 18:25:00,"Sat","2008",FALSE,TRUE,1,"18"
"554463","5/1/2008","18:26:00",3.72145,0.08,231.33,14.2,0,0,16,2008-01-05 18:26:00,2019-11-22 18:26:00,"Sat","2008",FALSE,TRUE,1,"18"
"554464","5/1/2008","18:27:00",3.7306,0,231.59,14.6,0,0,17,2008-01-05 18:27:00,2019-11-22 18:27:00,"Sat","2008",FALSE,TRUE,1,"18"
"554465","5/1/2008","18:28:00",3.7396,0,231.7,14.8,0,0,16,2008-01-05 18:28:00,2019-11-22 18:28:00,"Sat","2008",FALSE,TRUE,1,"18"
"554466","5/1/2008","18:29:00",3.348,0,230.31,14.4,0,0,17,2008-01-05 18:29:00,2019-11-22 18:29:00,"Sat","2008",FALSE,TRUE,1,"18"
"554467","5/1/2008","18:30:00",3.348,0,230.29,14.4,0,0,16,2008-01-05 18:30:00,2019-11-22 18:30:00,"Sat","2008",FALSE,TRUE,1,"18"
"554468","5/1/2008","18:31:00",3.76645,0,230.94,15,0,0,16,2008-01-05 18:31:00,2019-11-22 18:31:00,"Sat","2008",FALSE,TRUE,1,"18"
