"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","TrueTime","T","day","year","daytime","nighttime","week","hour"
"29618","6/1/2007","07:01:00",0.348,0.172,241.74,1.6,0,0,0,2007-01-06 07:01:00,2019-11-21 07:01:00,"Sat","2007",TRUE,FALSE,1,"07"
"29619","6/1/2007","07:02:00",0.5509,0.17,241.35,1.6,0,0,0,2007-01-06 07:02:00,2019-11-21 07:02:00,"Sat","2007",TRUE,FALSE,1,"07"
"29620","6/1/2007","07:03:00",0.336,0.168,241.01,1.6,0,0,0,2007-01-06 07:03:00,2019-11-21 07:03:00,"Sat","2007",TRUE,FALSE,1,"07"
"29621","6/1/2007","07:04:00",0.55045,0.172,241.61,1.6,0,0,0,2007-01-06 07:04:00,2019-11-21 07:04:00,"Sat","2007",TRUE,FALSE,1,"07"
"29622","6/1/2007","07:05:00",0.342,0.174,241.71,1.6,0,0,0,2007-01-06 07:05:00,2019-11-21 07:05:00,"Sat","2007",TRUE,FALSE,1,"07"
"29623","6/1/2007","07:06:00",0.34,0.168,240.92,1.6,0,0,0,2007-01-06 07:06:00,2019-11-21 07:06:00,"Sat","2007",TRUE,FALSE,1,"07"
"29624","6/1/2007","07:07:00",0.55035,0.164,240.29,1.6,0,0,0,2007-01-06 07:07:00,2019-11-21 07:07:00,"Sat","2007",TRUE,FALSE,1,"07"
"29625","6/1/2007","07:08:00",0.332,0.17,241.34,1.6,0,0,0,2007-01-06 07:08:00,2019-11-21 07:08:00,"Sat","2007",TRUE,FALSE,1,"07"
"29626","6/1/2007","07:09:00",0.5498,0.174,241.83,1.6,0,0,0,2007-01-06 07:09:00,2019-11-21 07:09:00,"Sat","2007",TRUE,FALSE,1,"07"
"29627","6/1/2007","07:10:00",0.54965,0.176,241.99,1.6,0,0,0,2007-01-06 07:10:00,2019-11-21 07:10:00,"Sat","2007",TRUE,FALSE,1,"07"
"29628","6/1/2007","07:11:00",0.34,0.176,242.16,1.6,0,0,0,2007-01-06 07:11:00,2019-11-21 07:11:00,"Sat","2007",TRUE,FALSE,1,"07"
"29629","6/1/2007","07:12:00",0.336,0.17,242.2,1.6,0,0,0,2007-01-06 07:12:00,2019-11-21 07:12:00,"Sat","2007",TRUE,FALSE,1,"07"
"29630","6/1/2007","07:13:00",0.5493,0,242.37,1,0,0,0,2007-01-06 07:13:00,2019-11-21 07:13:00,"Sat","2007",TRUE,FALSE,1,"07"
"29631","6/1/2007","07:14:00",0.24,0,242.16,1,0,0,0,2007-01-06 07:14:00,2019-11-21 07:14:00,"Sat","2007",TRUE,FALSE,1,"07"
"29632","6/1/2007","07:15:00",0.24,0,242,1,0,0,0,2007-01-06 07:15:00,2019-11-21 07:15:00,"Sat","2007",TRUE,FALSE,1,"07"
"29633","6/1/2007","07:16:00",0.246,0,241.84,1,0,0,0,2007-01-06 07:16:00,2019-11-21 07:16:00,"Sat","2007",TRUE,FALSE,1,"07"
"29634","6/1/2007","07:17:00",0.54865,0,241.83,1,0,0,0,2007-01-06 07:17:00,2019-11-21 07:17:00,"Sat","2007",TRUE,FALSE,1,"07"
"29635","6/1/2007","07:18:00",0.246,0,242.31,1,0,0,0,2007-01-06 07:18:00,2019-11-21 07:18:00,"Sat","2007",TRUE,FALSE,1,"07"
"29636","6/1/2007","07:19:00",0.304,0.116,242.54,1.6,0,0,0,2007-01-06 07:19:00,2019-11-21 07:19:00,"Sat","2007",TRUE,FALSE,1,"07"
"29637","6/1/2007","07:20:00",0.322,0.162,241.66,1.4,0,2,0,2007-01-06 07:20:00,2019-11-21 07:20:00,"Sat","2007",TRUE,FALSE,1,"07"
"29638","6/1/2007","07:21:00",0.326,0.162,241.74,1.6,0,1,0,2007-01-06 07:21:00,2019-11-21 07:21:00,"Sat","2007",TRUE,FALSE,1,"07"
"29639","6/1/2007","07:22:00",0.328,0.164,242.19,1.6,0,2,0,2007-01-06 07:22:00,2019-11-21 07:22:00,"Sat","2007",TRUE,FALSE,1,"07"
"29640","6/1/2007","07:23:00",0.33,0.166,242.49,1.6,0,1,0,2007-01-06 07:23:00,2019-11-21 07:23:00,"Sat","2007",TRUE,FALSE,1,"07"
"29641","6/1/2007","07:24:00",0.56005,0.168,242.71,1.6,0,1,0,2007-01-06 07:24:00,2019-11-21 07:24:00,"Sat","2007",TRUE,FALSE,1,"07"
