"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","TrueTime","T","day","year","daytime","nighttime","week","hour"
"818","17/12/2006","07:01:00",1.28325,0,244.23,1,0,1,0,2006-12-17 07:01:00,2019-11-22 07:01:00,"Sun","2006",TRUE,FALSE,51,"07"
"819","17/12/2006","07:02:00",1.22985,0,244.87,1,0,0,0,2006-12-17 07:02:00,2019-11-22 07:02:00,"Sun","2006",TRUE,FALSE,51,"07"
"820","17/12/2006","07:03:00",1.17485,0,243.64,1,0,0,0,2006-12-17 07:03:00,2019-11-22 07:03:00,"Sun","2006",TRUE,FALSE,51,"07"
"821","17/12/2006","07:04:00",1.11555,0,242.49,0.8,0,0,0,2006-12-17 07:04:00,2019-11-22 07:04:00,"Sun","2006",TRUE,FALSE,51,"07"
"822","17/12/2006","07:05:00",1.05285,0,242.25,1.4,0,0,0,2006-12-17 07:05:00,2019-11-22 07:05:00,"Sun","2006",TRUE,FALSE,51,"07"
"823","17/12/2006","07:06:00",0.9939,0.104,242.08,1.4,0,0,0,2006-12-17 07:06:00,2019-11-22 07:06:00,"Sun","2006",TRUE,FALSE,51,"07"
"824","17/12/2006","07:07:00",0.336,0.108,241.89,1.4,0,0,0,2006-12-17 07:07:00,2019-11-22 07:07:00,"Sun","2006",TRUE,FALSE,51,"07"
"825","17/12/2006","07:08:00",0.95205,0.108,242.08,1.4,0,0,0,2006-12-17 07:08:00,2019-11-22 07:08:00,"Sun","2006",TRUE,FALSE,51,"07"
"826","17/12/2006","07:09:00",0.88005,0.11,242.57,1.4,0,1,0,2006-12-17 07:09:00,2019-11-22 07:09:00,"Sun","2006",TRUE,FALSE,51,"07"
"827","17/12/2006","07:10:00",0.80505,0.114,243.04,1.4,0,0,0,2006-12-17 07:10:00,2019-11-22 07:10:00,"Sun","2006",TRUE,FALSE,51,"07"
"828","17/12/2006","07:11:00",0.308,0.108,242.59,1.4,0,0,0,2006-12-17 07:11:00,2019-11-22 07:11:00,"Sun","2006",TRUE,FALSE,51,"07"
"829","17/12/2006","07:12:00",0.7232,0.112,242.55,1.4,0,0,0,2006-12-17 07:12:00,2019-11-22 07:12:00,"Sun","2006",TRUE,FALSE,51,"07"
"830","17/12/2006","07:13:00",0.304,0.108,242.8,1.4,0,0,0,2006-12-17 07:13:00,2019-11-22 07:13:00,"Sun","2006",TRUE,FALSE,51,"07"
"831","17/12/2006","07:14:00",2.206,0.086,240.97,9.4,0,1,0,2006-12-17 07:14:00,2019-11-22 07:14:00,"Sun","2006",TRUE,FALSE,51,"07"
"832","17/12/2006","07:15:00",0.7816,0.072,239.16,9.6,0,0,0,2006-12-17 07:15:00,2019-11-22 07:15:00,"Sun","2006",TRUE,FALSE,51,"07"
"833","17/12/2006","07:16:00",0.82015,0.076,239.21,9.8,0,0,0,2006-12-17 07:16:00,2019-11-22 07:16:00,"Sun","2006",TRUE,FALSE,51,"07"
"834","17/12/2006","07:17:00",2.356,0.074,239.79,9.8,0,0,0,2006-12-17 07:17:00,2019-11-22 07:17:00,"Sun","2006",TRUE,FALSE,51,"07"
"835","17/12/2006","07:18:00",0.8973,0,239.78,9.6,0,0,0,2006-12-17 07:18:00,2019-11-22 07:18:00,"Sun","2006",TRUE,FALSE,51,"07"
"836","17/12/2006","07:19:00",0.93655,0.056,239.92,9.4,0,0,0,2006-12-17 07:19:00,2019-11-22 07:19:00,"Sun","2006",TRUE,FALSE,51,"07"
"837","17/12/2006","07:20:00",2.28,0.052,240.03,9.4,0,1,0,2006-12-17 07:20:00,2019-11-22 07:20:00,"Sun","2006",TRUE,FALSE,51,"07"
"838","17/12/2006","07:21:00",1.0137,0.056,239.9,9.4,0,0,0,2006-12-17 07:21:00,2019-11-22 07:21:00,"Sun","2006",TRUE,FALSE,51,"07"
"839","17/12/2006","07:22:00",1.0543,0.048,241.23,9.4,0,0,0,2006-12-17 07:22:00,2019-11-22 07:22:00,"Sun","2006",TRUE,FALSE,51,"07"
"840","17/12/2006","07:23:00",1.0949,0.054,241.35,9.4,0,0,0,2006-12-17 07:23:00,2019-11-22 07:23:00,"Sun","2006",TRUE,FALSE,51,"07"
"841","17/12/2006","07:24:00",2.3,0.048,241.01,9.4,0,0,0,2006-12-17 07:24:00,2019-11-22 07:24:00,"Sun","2006",TRUE,FALSE,51,"07"
"842","17/12/2006","07:25:00",2.346,0,241.57,9.6,0,0,0,2006-12-17 07:25:00,2019-11-22 07:25:00,"Sun","2006",TRUE,FALSE,51,"07"
"843","17/12/2006","07:26:00",2.378,0.054,241.27,9.8,0,1,0,2006-12-17 07:26:00,2019-11-22 07:26:00,"Sun","2006",TRUE,FALSE,51,"07"
"844","17/12/2006","07:27:00",2.346,0.048,240.92,9.6,0,0,0,2006-12-17 07:27:00,2019-11-22 07:27:00,"Sun","2006",TRUE,FALSE,51,"07"
"845","17/12/2006","07:28:00",2.35,0.05,240.04,9.8,0,0,0,2006-12-17 07:28:00,2019-11-22 07:28:00,"Sun","2006",TRUE,FALSE,51,"07"
"846","17/12/2006","07:29:00",1.3532,0,239.39,9.6,0,0,0,2006-12-17 07:29:00,2019-11-22 07:29:00,"Sun","2006",TRUE,FALSE,51,"07"
"847","17/12/2006","07:30:00",1.4037,0.048,238.93,9.6,0,0,0,2006-12-17 07:30:00,2019-11-22 07:30:00,"Sun","2006",TRUE,FALSE,51,"07"
"848","17/12/2006","07:31:00",2.326,0,239.46,9.6,0,0,0,2006-12-17 07:31:00,2019-11-22 07:31:00,"Sun","2006",TRUE,FALSE,51,"07"
"849","17/12/2006","07:32:00",1.4567,0.08,242.27,3.2,0,1,0,2006-12-17 07:32:00,2019-11-22 07:32:00,"Sun","2006",TRUE,FALSE,51,"07"
"850","17/12/2006","07:33:00",0.268,0.076,242.22,1.2,0,0,0,2006-12-17 07:33:00,2019-11-22 07:33:00,"Sun","2006",TRUE,FALSE,51,"07"
"851","17/12/2006","07:34:00",1.48315,0,242.55,8,0,0,0,2006-12-17 07:34:00,2019-11-22 07:34:00,"Sun","2006",TRUE,FALSE,51,"07"
"852","17/12/2006","07:35:00",1.53455,0.05,242.88,9.4,0,0,0,2006-12-17 07:35:00,2019-11-22 07:35:00,"Sun","2006",TRUE,FALSE,51,"07"
"853","17/12/2006","07:36:00",2.322,0.046,242.18,9.6,0,0,0,2006-12-17 07:36:00,2019-11-22 07:36:00,"Sun","2006",TRUE,FALSE,51,"07"
"854","17/12/2006","07:37:00",2.302,0.052,242.16,9.4,0,0,0,2006-12-17 07:37:00,2019-11-22 07:37:00,"Sun","2006",TRUE,FALSE,51,"07"
"855","17/12/2006","07:38:00",1.69115,0.046,241.97,9.4,0,1,0,2006-12-17 07:38:00,2019-11-22 07:38:00,"Sun","2006",TRUE,FALSE,51,"07"
"856","17/12/2006","07:39:00",2.302,0.05,241.71,9.4,0,0,0,2006-12-17 07:39:00,2019-11-22 07:39:00,"Sun","2006",TRUE,FALSE,51,"07"
"857","17/12/2006","07:40:00",1.79435,0.052,241.53,9.4,0,0,0,2006-12-17 07:40:00,2019-11-22 07:40:00,"Sun","2006",TRUE,FALSE,51,"07"
"858","17/12/2006","07:41:00",1.84775,0,241.3,9.8,0,0,0,2006-12-17 07:41:00,2019-11-22 07:41:00,"Sun","2006",TRUE,FALSE,51,"07"
"859","17/12/2006","07:42:00",1.85155,0.114,244.31,2,0,0,0,2006-12-17 07:42:00,2019-11-22 07:42:00,"Sun","2006",TRUE,FALSE,51,"07"
"860","17/12/2006","07:43:00",0.332,0.124,244.83,1.4,0,0,0,2006-12-17 07:43:00,2019-11-22 07:43:00,"Sun","2006",TRUE,FALSE,51,"07"
"861","17/12/2006","07:44:00",1.89225,0.096,243.37,8.2,0,0,0,2006-12-17 07:44:00,2019-11-22 07:44:00,"Sun","2006",TRUE,FALSE,51,"07"
"862","17/12/2006","07:45:00",2.416,0.088,242.04,10,0,1,0,2006-12-17 07:45:00,2019-11-22 07:45:00,"Sun","2006",TRUE,FALSE,51,"07"
"863","17/12/2006","07:46:00",2.4,0.084,242.24,9.8,0,0,0,2006-12-17 07:46:00,2019-11-22 07:46:00,"Sun","2006",TRUE,FALSE,51,"07"
"864","17/12/2006","07:47:00",2.418,0.088,242.1,10,0,0,0,2006-12-17 07:47:00,2019-11-22 07:47:00,"Sun","2006",TRUE,FALSE,51,"07"
"865","17/12/2006","07:48:00",2.388,0.082,241.56,9.8,0,0,0,2006-12-17 07:48:00,2019-11-22 07:48:00,"Sun","2006",TRUE,FALSE,51,"07"
"866","17/12/2006","07:49:00",2.406,0.086,241.57,9.8,0,0,0,2006-12-17 07:49:00,2019-11-22 07:49:00,"Sun","2006",TRUE,FALSE,51,"07"
"867","17/12/2006","07:50:00",2.378,0.08,241.33,9.8,0,0,0,2006-12-17 07:50:00,2019-11-22 07:50:00,"Sun","2006",TRUE,FALSE,51,"07"
"868","17/12/2006","07:51:00",1.164,0.108,243.28,6.4,0,1,0,2006-12-17 07:51:00,2019-11-22 07:51:00,"Sun","2006",TRUE,FALSE,51,"07"
"869","17/12/2006","07:52:00",0.3,0.118,244.95,1.2,0,0,0,2006-12-17 07:52:00,2019-11-22 07:52:00,"Sun","2006",TRUE,FALSE,51,"07"
"870","17/12/2006","07:53:00",0.7,0.12,244.83,4.4,0,0,0,2006-12-17 07:53:00,2019-11-22 07:53:00,"Sun","2006",TRUE,FALSE,51,"07"
"871","17/12/2006","07:54:00",2.23995,0,242.85,9.8,0,0,0,2006-12-17 07:54:00,2019-11-22 07:54:00,"Sun","2006",TRUE,FALSE,51,"07"
"872","17/12/2006","07:55:00",2.2395,0.046,242.06,9.6,0,0,0,2006-12-17 07:55:00,2019-11-22 07:55:00,"Sun","2006",TRUE,FALSE,51,"07"
"873","17/12/2006","07:56:00",2.2374,0.054,241.04,9.4,0,0,0,2006-12-17 07:56:00,2019-11-22 07:56:00,"Sun","2006",TRUE,FALSE,51,"07"
"874","17/12/2006","07:57:00",2.2355,0.05,240.31,9.4,0,1,0,2006-12-17 07:57:00,2019-11-22 07:57:00,"Sun","2006",TRUE,FALSE,51,"07"
"875","17/12/2006","07:58:00",2.23435,0.054,240.95,9.4,0,0,0,2006-12-17 07:58:00,2019-11-22 07:58:00,"Sun","2006",TRUE,FALSE,51,"07"
"876","17/12/2006","07:59:00",2.2351,0.05,240.67,9.4,0,0,0,2006-12-17 07:59:00,2019-11-22 07:59:00,"Sun","2006",TRUE,FALSE,51,"07"
"877","17/12/2006","08:00:00",2.28,0.056,240.9,9.4,0,0,0,2006-12-17 08:00:00,2019-11-22 08:00:00,"Sun","2006",TRUE,FALSE,51,"08"
"878","17/12/2006","08:01:00",2.3,0.05,240.97,9.4,0,0,0,2006-12-17 08:01:00,2019-11-22 08:01:00,"Sun","2006",TRUE,FALSE,51,"08"
"879","17/12/2006","08:02:00",2.18375,0,243.21,1.2,0,0,0,2006-12-17 08:02:00,2019-11-22 08:02:00,"Sun","2006",TRUE,FALSE,51,"08"
"880","17/12/2006","08:03:00",0.216,0,243.6,1,0,1,0,2006-12-17 08:03:00,2019-11-22 08:03:00,"Sun","2006",TRUE,FALSE,51,"08"
"881","17/12/2006","08:04:00",2.13085,0.052,241.99,9.4,0,0,0,2006-12-17 08:04:00,2019-11-22 08:04:00,"Sun","2006",TRUE,FALSE,51,"08"
"882","17/12/2006","08:05:00",2.312,0.048,241.62,9.4,0,0,0,2006-12-17 08:05:00,2019-11-22 08:05:00,"Sun","2006",TRUE,FALSE,51,"08"
"883","17/12/2006","08:06:00",2.12775,0.052,241.37,9.4,0,0,0,2006-12-17 08:06:00,2019-11-22 08:06:00,"Sun","2006",TRUE,FALSE,51,"08"
"884","17/12/2006","08:07:00",2.1268,0.048,241.44,9.4,0,0,0,2006-12-17 08:07:00,2019-11-22 08:07:00,"Sun","2006",TRUE,FALSE,51,"08"
"885","17/12/2006","08:08:00",2.12485,0.054,240.62,9.4,0,0,0,2006-12-17 08:08:00,2019-11-22 08:08:00,"Sun","2006",TRUE,FALSE,51,"08"
"886","17/12/2006","08:09:00",2.12555,0,241.27,9.6,0,1,0,2006-12-17 08:09:00,2019-11-22 08:09:00,"Sun","2006",TRUE,FALSE,51,"08"
"887","17/12/2006","08:10:00",0.616,0.084,243.88,4,0,0,0,2006-12-17 08:10:00,2019-11-22 08:10:00,"Sun","2006",TRUE,FALSE,51,"08"
"888","17/12/2006","08:11:00",2.03145,0.082,243.68,1.2,0,0,0,2006-12-17 08:11:00,2019-11-22 08:11:00,"Sun","2006",TRUE,FALSE,51,"08"
"889","17/12/2006","08:12:00",1.78,0.06,241.11,8.4,0,0,0,2006-12-17 08:12:00,2019-11-22 08:12:00,"Sun","2006",TRUE,FALSE,51,"08"
"890","17/12/2006","08:13:00",2.348,0.048,240.67,9.6,0,0,0,2006-12-17 08:13:00,2019-11-22 08:13:00,"Sun","2006",TRUE,FALSE,51,"08"
"891","17/12/2006","08:14:00",2.1312,0.054,241.1,9.8,0,1,0,2006-12-17 08:14:00,2019-11-22 08:14:00,"Sun","2006",TRUE,FALSE,51,"08"
"892","17/12/2006","08:15:00",2.1323,0.052,241.84,9.6,0,0,0,2006-12-17 08:15:00,2019-11-22 08:15:00,"Sun","2006",TRUE,FALSE,51,"08"
"893","17/12/2006","08:16:00",2.378,0.056,241.48,9.8,0,0,0,2006-12-17 08:16:00,2019-11-22 08:16:00,"Sun","2006",TRUE,FALSE,51,"08"
"894","17/12/2006","08:17:00",2.1369,0.134,240.97,10,0,0,0,2006-12-17 08:17:00,2019-11-22 08:17:00,"Sun","2006",TRUE,FALSE,51,"08"
"895","17/12/2006","08:18:00",2.512,0.256,239.37,10.4,0,2,0,2006-12-17 08:18:00,2019-11-22 08:18:00,"Sun","2006",TRUE,FALSE,51,"08"
"896","17/12/2006","08:19:00",2.0996,0.226,241.48,3.8,0,1,0,2006-12-17 08:19:00,2019-11-22 08:19:00,"Sun","2006",TRUE,FALSE,51,"08"
"897","17/12/2006","08:20:00",0.398,0.234,241.86,1.8,0,2,0,2006-12-17 08:20:00,2019-11-22 08:20:00,"Sun","2006",TRUE,FALSE,51,"08"
