"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","TrueTime","T","day","year","daytime","nighttime","week","hour"
"5995","5/12/2009","18:01:00",2.074,0.354,238.88,8.8,0,0,1,2009-12-05 18:01:00,2019-11-22 18:01:00,"Sat","2009",FALSE,TRUE,49,"18"
"5996","5/12/2009","18:02:00",2.01,0.49,238.11,8.6,0,0,0,2009-12-05 18:02:00,2019-11-22 18:02:00,"Sat","2009",FALSE,TRUE,49,"18"
"5997","5/12/2009","18:03:00",2.60855,0.482,237.78,8.4,0,0,1,2009-12-05 18:03:00,2019-11-22 18:03:00,"Sat","2009",FALSE,TRUE,49,"18"
"5998","5/12/2009","18:04:00",1.964,0.482,237.5,8.4,0,0,1,2009-12-05 18:04:00,2019-11-22 18:04:00,"Sat","2009",FALSE,TRUE,49,"18"
"5999","5/12/2009","18:05:00",2.53195,0.494,236.66,12.4,0,0,0,2009-12-05 18:05:00,2019-11-22 18:05:00,"Sat","2009",FALSE,TRUE,49,"18"
"6000","5/12/2009","18:06:00",4.312,0.486,234.66,18.4,0,0,19,2009-12-05 18:06:00,2019-11-22 18:06:00,"Sat","2009",FALSE,TRUE,49,"18"
"6001","5/12/2009","18:07:00",4.334,0.484,234.34,18.6,0,0,18,2009-12-05 18:07:00,2019-11-22 18:07:00,"Sat","2009",FALSE,TRUE,49,"18"
"6002","5/12/2009","18:08:00",4.85972838387397,0.422,234.47,17.4,0,0,18,2009-12-05 18:08:00,2019-11-22 18:08:00,"Sat","2009",FALSE,TRUE,49,"18"
"6003","5/12/2009","18:09:00",2.62465,0.342,234.57,16.2,0,0,17,2009-12-05 18:09:00,2019-11-22 18:09:00,"Sat","2009",FALSE,TRUE,49,"18"
"6004","5/12/2009","18:10:00",3.788,0.344,234.81,16.2,0,0,18,2009-12-05 18:10:00,2019-11-22 18:10:00,"Sat","2009",FALSE,TRUE,49,"18"
"6005","5/12/2009","18:11:00",3.786,0.344,234.83,16.2,0,0,18,2009-12-05 18:11:00,2019-11-22 18:11:00,"Sat","2009",FALSE,TRUE,49,"18"
"6006","5/12/2009","18:12:00",3.774,0.34,234.32,16,0,0,17,2009-12-05 18:12:00,2019-11-22 18:12:00,"Sat","2009",FALSE,TRUE,49,"18"
"6007","5/12/2009","18:13:00",4.44879442486685,0.34,234.27,16,0,0,18,2009-12-05 18:13:00,2019-11-22 18:13:00,"Sat","2009",FALSE,TRUE,49,"18"
"6008","5/12/2009","18:14:00",2.7346,0.346,235.51,15.8,0,0,18,2009-12-05 18:14:00,2019-11-22 18:14:00,"Sat","2009",FALSE,TRUE,49,"18"
"6009","5/12/2009","18:15:00",2.68170989162451,0.354,236.67,14.6,0,0,17,2009-12-05 18:15:00,2019-11-22 18:15:00,"Sat","2009",FALSE,TRUE,49,"18"
"6010","5/12/2009","18:16:00",3.376,0.352,236.24,14.2,0,0,18,2009-12-05 18:16:00,2019-11-22 18:16:00,"Sat","2009",FALSE,TRUE,49,"18"
"6011","5/12/2009","18:17:00",3.448,0.35,236.07,14.6,0,0,18,2009-12-05 18:17:00,2019-11-22 18:17:00,"Sat","2009",FALSE,TRUE,49,"18"
"6012","5/12/2009","18:18:00",4.44491163702904,0.35,235.67,14.8,0,0,18,2009-12-05 18:18:00,2019-11-22 18:18:00,"Sat","2009",FALSE,TRUE,49,"18"
"6013","5/12/2009","18:19:00",3.516,0.364,236.41,14.8,0,0,18,2009-12-05 18:19:00,2019-11-22 18:19:00,"Sat","2009",FALSE,TRUE,49,"18"
"6014","5/12/2009","18:20:00",3.67015,0.5,235.79,17.2,0,0,26,2009-12-05 18:20:00,2019-11-22 18:20:00,"Sat","2009",FALSE,TRUE,49,"18"
"6015","5/12/2009","18:21:00",2.96225,0.504,236.11,16.8,0,0,28,2009-12-05 18:21:00,2019-11-22 18:21:00,"Sat","2009",FALSE,TRUE,49,"18"
"6016","5/12/2009","18:22:00",4.376,0.498,235.83,18.6,0,0,28,2009-12-05 18:22:00,2019-11-22 18:22:00,"Sat","2009",FALSE,TRUE,49,"18"
"6017","5/12/2009","18:23:00",4.26006614649048,0.5,235.79,17,0,0,28,2009-12-05 18:23:00,2019-11-22 18:23:00,"Sat","2009",FALSE,TRUE,49,"18"
"6018","5/12/2009","18:24:00",3.846,0.466,235.41,16.4,0,0,26,2009-12-05 18:24:00,2019-11-22 18:24:00,"Sat","2009",FALSE,TRUE,49,"18"
"6019","5/12/2009","18:25:00",3.29882571734074,0.35,235.66,14.2,0,0,18,2009-12-05 18:25:00,2019-11-22 18:25:00,"Sat","2009",FALSE,TRUE,49,"18"
